,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,PoolArea,MoSold,YrSold,SaleCondition,TotalSF,TotalBath,TotalPorchSF,TotalBathSum,SalePrice
691,60,3,104.0,21535,1,0,3,0,0,15,2,2,0,5,10,6,1994,1995,1,7,6,6,1,1,0,4,2,0,3,1,2,5,0,1,4,1,0,10,6,2,0,1,0,3,832,4,2,0,1,2007,4,6760,4,50,4.0,755000
692,60,3,42.0,26178,1,0,3,4,1,23,2,2,0,5,7,5,1989,1990,3,1,8,8,1,1,2,4,2,2,3,1,2,5,0,1,4,1,2,9,6,2,2,1,1,2,628,4,2,0,4,2006,4,3729,3,27,3.5,335000
693,30,3,60.0,5400,1,3,3,0,2,17,2,2,0,2,5,6,1921,1968,1,1,8,8,2,2,3,4,0,3,3,3,5,5,0,1,2,1,3,4,6,0,2,5,2,1,326,4,2,0,12,2006,0,2146,1,112,1.0,108480
694,50,4,51.0,6120,1,3,3,0,0,3,2,2,0,0,5,6,1936,1950,1,1,13,14,2,2,3,1,0,3,3,3,5,5,4,1,3,1,3,5,6,0,2,5,2,2,576,4,2,0,4,2009,4,2466,2,0,1.5,141500
695,20,3,54.0,13811,1,0,3,4,0,23,2,2,0,2,6,6,1987,1987,1,1,6,6,1,1,3,4,1,2,1,3,2,3,2,1,2,1,2,5,6,1,4,1,2,2,551,4,2,0,7,2006,4,2249,2,0,3.0,176000
696,30,4,50.0,6000,1,3,3,4,0,3,2,2,0,2,5,7,1921,1950,1,1,13,15,2,2,3,4,1,3,3,3,3,5,2,1,2,1,3,4,6,0,2,5,2,1,205,4,2,0,6,2006,4,1232,1,129,1.0,89000
697,20,3,57.0,6420,1,0,3,4,0,7,2,2,0,2,5,7,1952,1952,1,1,13,14,2,2,3,4,2,0,1,2,3,0,1,1,2,1,3,6,6,0,2,5,2,1,308,4,2,0,9,2006,4,2128,1,0,1.5,123500
698,20,3,65.0,8450,1,3,3,4,0,19,5,2,0,2,5,8,1965,2009,1,1,8,8,2,2,3,2,1,3,3,3,2,1,0,1,3,1,3,5,6,1,2,5,2,1,336,4,2,0,4,2010,4,1788,1,144,2.0,138500
699,120,1,59.0,4282,1,1,3,4,0,21,2,2,4,2,7,5,2004,2004,1,1,8,8,2,2,2,4,2,2,3,2,2,5,0,1,2,1,2,5,6,0,2,1,1,2,530,4,2,0,7,2008,4,2782,2,158,2.0,196000
700,20,3,85.0,14331,1,3,3,4,0,23,2,2,0,2,8,5,2002,2002,3,1,12,13,1,1,2,4,2,0,3,1,2,5,0,1,3,1,2,7,6,1,2,1,0,3,765,4,2,0,5,2006,4,3600,2,78,3.0,312500
701,20,3,80.0,9600,1,3,3,4,0,14,2,2,0,2,7,5,1969,1969,3,1,6,6,1,1,3,4,1,3,3,3,5,5,4,1,3,1,3,6,6,0,2,1,2,2,528,4,2,0,7,2006,4,2328,2,0,1.5,140000
702,60,3,82.0,12438,1,0,3,4,0,22,2,2,0,5,8,5,2006,2006,3,1,12,13,1,1,0,4,2,0,1,3,5,5,0,1,4,1,0,10,6,1,2,3,0,3,666,4,2,0,7,2006,5,3810,3,100,2.5,361919
703,190,4,76.0,7630,1,3,3,4,0,17,1,2,1,5,5,9,1900,1996,1,1,13,14,2,2,3,2,0,2,3,3,5,5,2,1,4,2,2,8,6,1,3,5,2,2,672,4,0,0,5,2010,4,2172,2,40,2.0,140000
704,20,3,70.0,8400,1,3,3,4,0,5,2,2,0,2,7,5,2004,2005,1,1,12,13,1,1,2,4,2,2,3,0,2,5,0,1,3,1,2,7,6,0,2,1,1,2,606,4,2,0,5,2010,4,2957,2,179,3.0,213000
705,190,4,70.0,5600,1,3,3,4,0,9,2,2,1,5,4,5,1930,1950,3,1,12,15,2,2,1,1,3,3,3,3,5,5,1,0,3,2,1,7,4,0,2,1,2,0,0,4,0,0,7,2010,4,1092,2,0,2.0,55000
706,20,3,60.0,115149,1,1,2,1,2,4,2,2,0,2,7,5,1971,2002,1,1,9,10,3,3,3,4,1,2,3,1,2,5,4,1,2,1,2,5,6,2,4,1,2,2,739,4,2,0,6,2007,4,3467,2,48,3.0,302000
707,120,3,48.0,6240,1,3,3,4,0,16,2,2,4,2,8,5,2006,2006,3,1,8,8,1,1,2,4,2,2,3,3,2,5,0,1,2,1,2,6,6,1,2,1,0,2,550,4,2,0,12,2009,4,2648,2,38,3.0,254000
708,60,3,65.0,9018,1,0,3,4,0,8,2,2,0,5,7,5,2007,2007,3,1,12,13,2,2,2,4,2,2,3,0,5,5,0,1,3,1,2,8,6,1,2,1,0,2,400,4,2,0,7,2007,5,2184,3,24,2.5,179540
709,20,3,60.0,7162,1,0,3,4,0,19,2,2,0,2,5,7,1966,1966,1,1,6,6,0,0,3,4,2,3,3,3,5,5,4,1,3,1,3,6,6,0,2,1,2,1,408,4,2,0,12,2008,0,1780,1,0,1.0,109900
710,30,3,56.0,4130,1,0,3,4,0,3,2,2,0,2,3,6,1935,2003,1,1,12,13,2,2,2,4,1,3,3,3,5,5,2,1,2,1,3,5,1,0,2,1,2,0,0,4,0,0,7,2008,4,999,1,0,1.0,52000
711,50,0,66.0,8712,1,3,1,4,1,9,2,2,0,0,4,7,1900,1950,1,1,8,8,2,2,3,4,4,3,3,2,5,5,2,1,2,1,3,7,6,0,2,5,1,1,384,4,0,0,1,2010,0,2037,1,98,1.0,102776
712,120,3,40.0,4671,1,0,1,4,0,22,2,2,4,2,8,5,1988,1989,1,1,6,6,2,2,2,4,2,2,3,2,2,5,2,1,2,1,2,5,6,1,2,1,0,2,472,4,2,0,10,2008,4,2456,2,120,3.0,189000
713,190,3,60.0,9873,1,3,3,4,0,3,6,2,1,2,4,5,1970,1970,1,1,6,6,1,1,3,4,1,3,3,0,0,5,4,0,3,1,3,6,6,0,2,5,2,2,576,4,2,0,5,2006,4,1920,1,288,2.0,129000
714,60,3,60.0,13517,1,0,3,1,0,19,5,2,0,5,6,8,1976,2005,1,1,6,10,1,1,2,4,1,3,3,3,2,5,0,1,3,1,2,6,6,0,2,1,1,2,475,4,2,0,3,2010,4,2204,3,44,2.5,130500
715,20,3,78.0,10140,1,3,3,4,0,14,2,2,0,2,6,5,1974,1974,3,1,6,6,1,1,3,4,1,2,3,3,5,5,4,1,3,1,3,7,6,1,4,1,1,2,478,4,2,0,8,2009,4,2414,2,0,2.0,165000
716,70,4,60.0,10800,1,3,0,4,0,17,2,2,0,5,7,8,1890,1998,1,1,13,13,2,2,3,2,0,3,3,3,5,5,0,1,3,1,3,8,6,0,2,5,2,2,704,4,1,0,7,2007,4,3272,2,191,1.5,159500
717,20,3,80.0,10000,1,3,3,4,0,14,2,2,0,2,5,6,1973,2000,1,1,6,6,2,2,3,4,1,2,3,3,1,5,2,1,3,1,2,5,6,1,1,1,2,2,439,4,2,0,11,2008,4,2354,2,0,2.0,157000
718,60,3,96.0,10542,1,3,3,4,0,15,2,2,0,5,7,5,1993,1994,3,1,13,7,1,1,2,4,2,2,3,1,2,5,0,1,3,1,2,9,6,1,4,1,1,3,983,4,2,0,8,2008,4,3729,3,370,3.5,341000
719,20,3,69.0,9920,1,0,3,4,0,5,2,2,0,2,5,6,1969,1969,1,1,6,10,2,2,3,4,1,2,3,1,0,5,4,1,3,1,3,5,6,1,3,1,2,1,300,4,2,0,5,2006,4,1942,2,0,1.5,128500
720,120,3,60.0,6563,1,0,2,1,1,22,2,2,0,2,8,5,1985,1985,1,1,6,6,2,2,2,4,2,2,3,1,2,5,4,1,2,1,2,5,6,1,4,1,1,2,564,4,2,0,12,2006,4,3484,2,262,3.0,275000
721,120,4,60.0,4426,1,3,3,4,0,5,2,2,4,2,6,5,2004,2004,1,1,12,13,1,1,2,4,2,2,3,0,2,5,0,1,1,1,2,3,6,0,2,1,1,2,420,4,2,0,5,2010,4,1696,1,0,2.0,143000
722,20,3,70.0,8120,1,3,3,4,0,12,2,2,0,2,4,7,1970,1970,1,1,8,8,2,2,3,2,1,3,3,3,0,5,0,1,3,1,3,5,6,0,2,5,2,2,463,4,2,0,7,2009,4,1728,1,0,1.0,124500
723,50,3,60.0,8172,1,3,3,4,0,7,2,2,0,0,4,6,1954,1972,1,1,8,8,2,2,3,4,2,3,3,3,5,5,0,1,4,1,3,7,6,0,2,5,2,1,548,4,2,0,5,2008,4,2411,2,156,2.0,135000
724,20,3,86.0,13286,1,0,3,4,0,7,2,2,0,2,9,5,2007,2008,3,1,5,5,3,3,0,4,2,0,3,3,2,5,0,1,3,1,0,8,6,1,2,1,0,3,768,4,2,0,2,2009,4,3396,2,64,3.0,320000
725,20,3,60.0,6960,1,3,3,4,0,12,2,2,0,2,4,6,1970,1970,1,1,6,10,2,2,3,4,1,3,3,3,0,1,4,1,3,1,2,5,6,0,2,5,2,2,660,4,2,0,11,2009,4,1728,1,0,1.0,120500
726,20,3,60.0,21695,1,0,3,0,0,6,2,2,0,2,6,9,1988,2007,3,1,13,10,1,1,2,2,1,2,3,3,2,5,0,1,3,1,2,5,6,1,2,1,0,2,540,4,2,0,12,2009,4,2560,2,226,3.0,222000
727,20,3,64.0,7314,1,3,3,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,3,3,2,4,2,2,3,0,2,5,0,1,2,1,2,6,6,0,2,1,1,2,632,4,2,0,2,2009,4,2464,2,0,3.0,194500
728,90,3,85.0,11475,1,3,3,0,0,12,2,2,2,2,5,5,1958,1958,1,1,12,13,1,1,3,4,1,3,3,3,5,5,4,1,4,2,3,9,6,0,2,5,2,3,888,4,2,0,7,2009,0,3360,2,25,3.0,110000
729,30,4,52.0,6240,1,3,3,4,0,9,2,2,0,0,4,5,1925,1950,1,1,8,8,2,2,3,4,1,3,3,3,1,5,4,1,2,1,3,5,6,0,2,5,2,2,539,4,2,0,1,2009,4,1628,1,135,1.0,103000
730,120,3,39.0,5389,1,0,3,4,0,22,2,2,4,2,8,5,1995,1996,1,1,5,5,2,2,2,4,2,2,3,3,2,5,0,1,2,1,2,5,6,1,4,1,1,2,608,4,2,0,3,2010,4,3211,2,152,3.0,236500
731,80,3,73.0,9590,1,0,3,0,0,23,2,2,0,7,7,5,2003,2003,1,1,12,13,1,1,2,4,2,0,3,0,2,5,0,1,3,1,2,6,6,1,2,1,0,2,438,4,2,0,5,2007,4,2014,2,22,3.0,187500
732,60,3,75.0,11404,1,0,3,4,0,5,2,2,0,5,7,5,1998,1999,1,1,12,13,1,1,2,4,2,2,3,0,0,5,0,1,3,1,2,8,6,1,4,1,0,2,541,4,2,0,7,2008,4,3184,3,84,2.5,222500
733,20,3,80.0,10000,1,3,3,0,0,19,1,2,0,2,5,6,1961,1983,3,1,6,6,2,2,3,4,1,3,3,3,1,5,0,1,3,1,3,6,6,1,4,1,1,1,264,4,2,0,3,2009,4,2008,1,0,2.0,131400
734,20,3,60.0,8978,1,0,3,0,0,19,2,2,0,2,5,5,1968,1968,1,1,9,10,2,2,3,4,2,3,3,3,5,5,4,1,3,1,3,6,6,0,2,1,2,1,300,4,2,0,5,2007,3,1896,1,0,1.0,108000
735,75,4,60.0,10800,1,3,3,4,0,17,2,2,0,4,7,7,1914,1970,1,1,13,14,2,2,3,4,0,2,3,2,4,5,1,0,2,1,3,6,6,2,4,5,2,2,320,4,0,0,10,2006,4,2648,2,341,1.5,163000
736,90,3,60.0,8544,1,3,3,4,0,12,2,2,2,2,3,4,1950,1950,1,1,11,11,2,2,3,4,1,3,3,3,5,5,2,0,2,2,3,6,6,0,2,5,2,2,400,4,2,0,7,2006,4,1040,2,0,2.0,93500
737,60,3,72.0,10463,1,0,1,1,0,8,2,2,0,5,8,5,2005,2005,1,1,12,13,2,2,2,4,2,2,3,3,5,5,0,1,3,1,2,8,6,1,2,1,0,3,800,4,2,0,6,2006,4,2694,3,116,2.5,239900
738,90,3,60.0,10800,1,3,3,4,0,7,2,2,2,2,5,5,1987,1988,1,1,9,10,2,2,3,4,1,2,1,1,2,5,4,1,3,1,3,5,6,0,2,1,2,0,0,4,2,0,3,2009,2,2400,3,0,6.0,179000
739,60,3,65.0,9313,1,0,3,4,0,5,2,2,0,5,7,5,2004,2004,1,1,12,13,2,2,2,4,2,2,3,3,5,5,0,1,3,1,2,7,6,0,2,1,1,2,572,4,2,0,4,2009,4,2592,3,56,2.5,190000
740,70,4,60.0,9600,1,3,3,4,0,17,2,2,0,5,5,7,1910,2002,1,1,13,15,2,2,3,2,0,1,0,3,5,5,0,1,2,1,3,7,6,0,2,5,2,2,360,2,2,0,5,2007,0,1696,2,112,2.0,132000
741,20,3,65.0,6768,1,0,3,4,0,19,1,2,0,2,6,8,1961,1996,3,1,6,6,2,2,3,2,1,3,3,2,2,5,2,1,3,1,2,5,6,0,2,5,2,1,288,4,2,0,5,2008,4,1824,1,0,2.5,142000
742,20,3,65.0,8450,1,3,3,4,0,20,2,2,0,2,7,5,2000,2001,1,1,12,13,1,1,3,4,2,2,3,3,5,5,0,1,3,1,3,6,6,0,2,1,2,2,539,4,2,0,12,2007,4,2698,2,55,2.0,179000
743,80,3,70.0,12886,1,0,3,4,0,19,2,2,0,7,5,6,1963,1999,1,1,6,6,2,2,3,4,1,2,3,0,0,5,0,1,3,1,3,6,3,1,4,1,1,2,480,4,2,0,10,2009,4,1984,2,100,2.5,175000
744,120,3,41.0,5395,1,0,1,4,0,22,2,2,4,2,8,5,1993,1993,1,1,6,6,2,2,2,4,2,2,3,3,2,5,2,1,2,1,2,5,6,1,4,1,1,2,462,4,2,0,10,2008,4,2674,2,238,3.0,180000
745,60,3,60.0,8963,1,0,3,4,0,14,2,2,0,5,8,9,1976,1996,3,1,12,13,1,1,0,2,1,3,1,3,2,0,0,1,4,1,2,11,6,2,4,3,0,2,831,4,2,0,7,2008,4,3857,4,204,4.0,299800
746,60,3,60.0,8795,1,0,3,4,0,8,2,2,0,5,7,5,2000,2000,1,1,12,13,2,2,2,4,2,2,3,3,2,5,0,1,4,1,2,8,6,1,4,3,0,2,554,4,2,0,4,2009,4,3208,3,54,2.5,236000
747,70,4,65.0,11700,1,0,3,0,0,17,2,2,0,5,7,7,1880,2003,4,1,11,12,2,2,2,4,4,3,0,3,5,5,4,0,4,1,2,8,6,1,2,5,2,4,864,4,0,0,5,2009,4,3880,2,386,1.5,265979
748,20,3,59.0,10593,1,0,3,4,0,15,2,2,0,2,7,5,1996,1996,3,1,12,13,1,1,2,4,2,2,3,3,2,5,0,1,3,1,2,7,6,1,4,1,0,2,527,4,2,0,3,2010,4,3440,2,210,3.0,260400
749,50,3,50.0,8405,1,3,3,4,0,7,2,2,0,0,4,3,1945,1950,1,1,14,15,2,2,3,4,3,3,3,3,5,5,4,0,4,1,3,9,4,0,2,5,2,1,240,4,0,0,4,2009,4,1529,2,185,2.0,98000
750,50,4,55.0,8800,1,3,3,0,0,17,2,2,0,0,4,7,1910,2004,1,1,13,14,2,2,3,4,0,3,0,3,5,5,2,1,3,1,3,7,3,0,2,1,2,0,0,4,0,0,6,2010,4,1716,1,160,1.0,96500
751,60,3,60.0,7750,1,3,3,4,0,8,6,2,0,5,7,5,2003,2003,1,1,12,13,2,2,2,4,2,2,3,3,5,5,0,1,3,1,2,6,6,0,2,1,0,2,400,4,2,0,8,2007,4,1980,3,48,2.5,162000
752,20,3,79.0,9236,1,0,3,4,0,5,2,2,0,2,6,5,1997,1997,1,1,12,13,2,2,3,2,2,2,3,1,2,5,0,1,3,1,2,6,6,0,2,1,1,2,576,4,2,0,7,2006,4,2973,2,27,3.0,217000
753,60,3,80.0,10240,1,3,3,4,0,16,2,2,0,5,8,5,2005,2005,1,1,12,13,1,1,2,4,2,2,3,2,5,5,2,1,3,1,0,8,6,1,2,1,1,3,878,4,2,0,3,2006,4,3128,3,52,2.5,275500
754,20,3,61.0,7930,1,3,3,4,0,12,2,2,0,2,6,8,1969,2005,1,1,9,10,2,2,3,4,1,3,3,3,2,3,2,1,3,1,2,5,6,0,2,5,1,2,440,4,2,0,7,2009,4,2052,1,48,2.0,156000
755,160,1,34.0,3230,1,3,3,4,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,1,3,4,2,2,3,3,2,5,2,1,3,1,3,6,6,0,2,5,2,2,440,4,2,0,3,2009,4,2200,3,24,2.5,172500
756,60,3,68.0,10769,1,0,3,4,0,5,2,2,0,5,8,5,2007,2007,1,1,12,13,2,2,2,4,2,2,3,0,2,5,0,1,3,1,2,7,6,0,2,1,1,2,578,4,2,0,4,2009,4,2634,3,105,2.5,212000
757,60,3,60.0,11616,1,0,3,1,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,0,0,3,4,1,3,3,2,4,5,4,1,3,1,3,6,6,1,4,1,0,2,440,4,2,0,4,2010,0,2058,3,0,2.5,158900
758,160,1,24.0,2280,1,3,3,4,0,21,2,2,3,5,7,5,1999,1999,1,1,8,8,1,1,3,4,2,2,3,3,0,5,2,1,3,1,3,6,6,0,2,5,2,2,440,4,2,0,8,2008,4,2245,3,0,2.5,179400
759,60,3,65.0,12257,1,0,3,4,0,15,2,2,0,5,8,5,1995,1995,1,1,12,13,1,1,2,4,2,2,3,0,3,0,0,1,4,1,2,9,6,1,4,1,1,3,752,4,2,0,11,2007,4,3849,3,98,2.5,290000
760,20,3,70.0,9100,1,3,3,4,0,12,2,2,0,2,6,6,1959,1959,3,1,13,14,2,2,3,4,1,3,3,3,4,5,0,1,2,1,3,5,6,0,2,5,2,1,300,0,2,0,10,2009,4,1728,1,0,1.0,127500
761,30,4,60.0,6911,1,3,3,2,0,3,1,2,0,2,5,5,1924,1950,1,1,13,14,2,2,3,4,2,3,3,2,3,5,4,1,2,1,1,5,2,0,2,5,2,2,440,4,2,0,10,2009,4,2446,1,0,1.0,100000
762,60,1,72.0,8640,1,3,3,4,0,21,2,2,0,5,7,5,2009,2009,1,1,12,13,2,2,3,4,2,2,3,2,2,5,0,1,3,1,2,7,6,0,2,1,2,2,614,4,2,0,6,2010,4,2303,3,45,2.5,215200
763,60,3,82.0,9430,1,3,3,4,0,15,2,2,0,5,8,5,1999,1999,1,1,12,13,1,1,2,4,2,2,3,2,2,5,0,1,3,1,2,8,6,1,2,1,1,3,856,4,2,0,7,2009,4,3617,3,308,3.5,337000
764,120,3,30.0,9549,1,0,3,1,0,24,2,2,4,2,8,5,1995,1996,3,1,3,3,2,2,2,2,2,2,1,0,3,2,0,1,2,1,0,6,6,1,2,1,0,2,481,4,2,0,4,2006,4,2988,2,246,2.5,270000
765,20,3,75.0,14587,1,0,3,4,0,21,2,2,0,2,9,5,2008,2008,1,1,12,13,3,3,2,4,2,2,3,3,5,5,0,1,2,1,0,6,6,1,2,1,0,2,592,4,2,0,8,2008,5,3004,2,174,2.0,264132
766,60,3,80.0,10421,1,3,3,4,0,14,2,2,0,5,7,5,1988,1988,1,1,6,6,1,1,3,4,1,2,3,3,2,5,4,1,3,1,3,7,6,1,4,1,2,2,496,4,2,0,3,2010,4,2694,3,222,2.5,196500
767,50,3,75.0,12508,1,0,3,4,0,11,2,2,0,0,6,7,1940,1985,1,1,12,13,2,2,3,4,1,2,3,2,0,5,0,1,4,1,3,7,4,0,2,1,2,1,423,4,2,0,7,2008,4,2733,2,156,3.0,160000
768,20,3,70.0,9100,1,3,3,4,0,5,2,2,0,2,7,5,2004,2005,3,1,12,13,2,2,2,4,2,2,3,3,2,5,0,1,3,1,2,8,6,1,2,1,0,2,484,4,2,0,10,2006,4,3696,2,33,2.0,216837
769,60,3,47.0,53504,1,1,1,1,1,22,2,2,0,5,8,5,2003,2003,3,1,5,15,1,1,0,4,2,2,3,1,0,5,0,1,4,1,0,12,4,1,2,3,0,3,841,4,2,0,6,2010,4,4929,4,246,4.5,538000
770,85,3,60.0,7252,1,0,3,1,0,19,2,2,0,6,5,5,1982,1982,3,1,13,14,2,2,3,4,1,2,3,0,2,5,4,1,2,1,3,5,6,0,2,5,2,2,576,4,2,0,4,2009,4,1716,1,0,2.0,134900
771,20,3,67.0,8877,1,3,3,4,0,7,2,2,0,2,4,5,1951,1951,1,1,13,14,2,2,3,4,1,1,0,3,3,5,4,1,2,1,3,6,6,0,2,5,2,2,396,4,2,0,4,2006,4,2056,1,0,1.0,102000
772,80,3,94.0,7819,1,3,3,4,0,7,2,2,0,7,6,5,1976,1976,1,1,9,10,2,2,3,4,1,3,3,0,0,1,4,1,3,1,3,6,6,1,4,5,2,2,672,4,2,0,3,2010,0,2146,1,0,2.0,107000
773,20,3,70.0,10150,1,3,3,4,0,12,1,2,0,2,5,5,1958,1958,1,1,13,14,2,2,3,4,1,3,3,3,4,5,0,1,2,1,3,5,6,0,2,1,1,1,275,4,2,0,7,2007,4,1824,1,0,1.0,114500
774,20,3,110.0,14226,1,3,3,0,0,16,2,2,0,2,8,5,2006,2006,3,1,12,13,1,1,2,4,2,2,3,0,5,5,2,1,3,1,2,9,6,1,2,1,0,3,895,4,2,0,7,2007,5,3908,2,45,2.0,395000
775,120,4,32.0,4500,1,3,3,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,1,3,4,2,0,3,3,2,5,0,1,2,1,3,5,6,0,2,1,0,2,412,4,2,0,6,2009,4,2408,2,247,3.0,162000
776,20,3,86.0,11210,1,0,3,4,0,5,2,2,0,2,7,5,2005,2006,1,1,12,13,1,1,2,4,2,2,3,0,2,5,0,1,3,1,2,7,6,0,2,1,1,3,865,4,2,0,7,2006,5,3228,2,59,2.0,221500
777,20,3,100.0,13350,1,0,3,4,0,19,2,2,0,2,5,5,1974,1974,3,1,6,10,2,2,3,4,1,3,3,3,0,5,4,1,3,1,3,5,6,1,1,1,2,2,440,4,2,0,6,2006,4,1758,1,0,2.0,142500
778,90,2,60.0,8400,1,3,3,4,0,20,1,2,2,2,5,5,1977,1977,1,1,9,10,1,1,3,4,3,3,3,3,5,5,4,1,4,2,3,10,6,2,4,5,2,2,630,4,2,0,10,2007,4,2020,2,0,2.0,144000
779,90,3,78.0,10530,1,3,3,4,0,11,2,2,2,6,6,5,1977,1977,1,1,9,7,1,1,3,4,1,2,3,1,2,5,4,1,2,1,3,4,6,0,2,1,2,2,504,4,2,0,5,2006,4,1979,1,0,2.0,135000
780,20,3,63.0,7875,1,3,3,4,0,8,2,2,0,2,7,5,1995,1996,1,1,6,6,1,1,3,4,2,2,1,3,5,5,2,1,3,1,3,6,6,1,4,1,0,2,402,4,2,0,6,2007,4,2490,2,21,2.0,176000
781,60,3,65.0,7153,1,3,3,4,0,20,2,2,0,5,6,5,1992,1992,1,1,12,13,2,2,2,2,2,2,3,3,0,5,0,1,3,1,2,7,6,0,2,1,1,2,484,4,2,0,7,2006,4,2364,3,124,2.5,175900
782,20,3,67.0,16285,1,1,3,4,0,5,2,2,0,2,7,5,2001,2002,1,1,12,13,2,2,2,4,2,2,3,3,5,5,0,1,3,1,2,6,6,0,2,1,1,2,605,4,2,0,6,2009,4,2843,2,33,2.0,187100
783,85,3,60.0,9101,1,0,3,0,0,11,2,2,0,6,5,6,1978,1978,1,1,9,10,1,1,3,2,2,2,3,0,2,5,0,1,1,1,2,4,6,1,4,1,0,2,602,4,2,0,7,2009,4,2207,1,30,2.0,165500
784,75,4,35.0,6300,1,3,3,4,0,17,2,2,0,4,6,6,1914,2001,1,1,13,15,2,2,3,4,1,3,3,3,5,5,0,1,3,1,3,9,6,1,2,1,2,0,0,4,2,0,6,2008,4,2226,2,425,2.0,128000
785,20,3,60.0,9790,1,3,3,4,0,14,1,2,0,2,6,5,1967,1967,1,1,3,14,2,2,3,4,1,3,3,3,4,3,4,1,3,1,3,7,6,1,2,1,2,2,457,4,2,0,9,2009,4,2714,2,197,2.0,161500
786,50,4,60.0,10800,1,3,3,4,0,17,0,2,0,0,5,6,1915,1950,1,1,8,8,2,2,3,2,2,1,3,3,3,5,4,1,4,1,3,7,6,0,2,5,2,1,416,4,2,0,6,2010,4,2338,2,196,3.0,139000
787,60,3,76.0,10142,1,0,3,4,0,20,2,2,0,5,7,5,2004,2004,1,1,12,13,2,2,2,4,2,2,3,3,2,5,0,1,4,1,2,8,6,0,2,3,1,2,618,4,2,0,1,2010,4,3040,3,45,3.5,233000
788,20,4,50.0,6000,1,3,3,0,0,17,2,2,0,2,4,7,1954,2000,1,1,8,8,2,2,3,4,1,3,3,3,5,5,0,1,2,1,3,4,6,0,2,5,2,1,281,4,2,0,8,2008,4,1802,1,0,1.0,107900
789,60,3,60.0,12205,1,0,2,4,0,4,2,2,0,5,6,8,1966,2007,1,1,6,6,1,1,3,4,1,3,0,1,3,5,2,1,5,1,2,9,6,0,2,1,0,2,444,4,2,0,7,2007,4,2919,3,168,2.5,187500
790,120,3,43.0,3182,1,3,3,4,0,0,2,2,4,2,7,5,2005,2006,1,1,12,13,1,1,2,4,2,2,3,3,2,5,0,1,2,1,2,5,6,1,2,1,0,2,397,4,2,0,9,2009,4,2290,2,16,2.0,160200
791,80,3,60.0,11333,1,0,3,0,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,2,2,3,4,2,2,3,0,0,5,4,1,3,1,3,5,6,2,4,1,1,2,539,4,2,0,5,2007,4,2091,1,0,2.0,146800
792,60,3,92.0,9920,1,0,3,1,0,15,2,2,0,5,7,5,1996,1997,1,1,8,8,2,2,2,4,2,2,3,0,2,5,0,1,3,1,3,8,6,1,4,1,2,2,455,4,2,0,6,2007,4,3130,3,130,3.5,269790
793,20,3,76.0,9158,1,3,3,4,0,21,2,2,0,2,8,5,2007,2007,1,1,5,5,3,3,2,4,2,2,3,0,5,5,0,1,3,1,2,7,6,0,2,1,0,2,474,4,2,0,6,2007,5,2992,2,130,2.0,225000
794,60,3,60.0,10832,1,0,3,0,0,8,2,2,0,5,7,5,1994,1996,1,1,8,8,2,2,2,4,2,2,3,3,5,5,0,1,3,1,2,7,6,1,4,1,0,2,409,4,2,0,10,2008,4,2607,3,46,2.5,194500
795,60,3,70.0,8400,1,3,3,4,0,20,2,2,0,5,6,6,1980,1981,1,1,6,6,1,1,3,4,1,2,3,3,5,5,4,1,3,1,3,7,6,1,4,1,2,2,476,4,2,0,4,2010,4,2214,3,254,2.5,171000
796,20,3,71.0,8197,1,3,3,4,0,19,2,2,0,2,6,5,1977,1977,1,1,9,10,1,1,3,4,1,3,3,3,5,5,0,1,3,1,3,7,6,1,4,1,1,2,528,4,2,0,4,2007,4,1945,2,0,1.5,143500
797,20,3,57.0,7677,1,3,3,4,0,12,2,2,0,2,5,5,1953,1953,1,1,12,13,2,2,3,4,1,3,3,3,1,5,2,1,2,1,3,4,6,0,2,1,2,1,240,4,2,0,4,2008,0,1546,1,0,1.0,110000
798,60,3,104.0,13518,1,3,3,4,0,16,2,2,0,5,9,5,2008,2009,3,1,12,13,3,3,0,4,2,0,3,3,5,5,0,1,4,1,0,11,6,2,2,3,0,3,820,4,2,0,7,2009,5,5066,4,78,3.5,485000
799,50,3,60.0,7200,1,3,3,0,0,18,1,2,0,0,5,7,1937,1950,1,1,13,14,1,1,3,4,0,2,3,3,0,5,0,1,3,1,2,7,6,2,4,5,2,1,240,4,2,0,6,2007,4,2499,2,264,2.5,175000
